Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;amount;article;dismissal;expense;lastSent;lifecycle:transition;matricola;notificationType;paymentAmount;points;totalPaymentAmount;vehicleClass;Duration
A22519;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9763200.0
A22519;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1123200.0
A22519;Add penalty;;2008/03/31 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22521;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9676800.0
A22521;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22521;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;44.0;;;;;complete;;;;;;;5184000.0
A22524;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9676800.0
A22524;Insert Fine Notification;;2008/02/09 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1900800.0
A22524;Add penalty;;2008/04/09 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22526;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9590400.0
A22526;Insert Fine Notification;;2008/01/26 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;691200.0
A22526;Add penalty;;2008/03/26 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22530;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9417600.0
A22530;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22530;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22531;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9417600.0
A22531;Insert Fine Notification;;2008/02/10 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
A22531;Add penalty;;2008/04/10 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22533;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9417600.0
A22533;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22533;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22536;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9417600.0
A22536;Insert Fine Notification;;2008/02/09 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1900800.0
A22536;Add penalty;;2008/04/09 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22539;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9331200.0
A22539;Insert Fine Notification;;2008/02/10 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
A22539;Add penalty;;2008/04/10 00:00:00.000;Variant 1;1;44.0;;;;;complete;;;;;;;5184000.0
A22540;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9331200.0
A22540;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22540;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22542;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9072000.0
A22542;Insert Fine Notification;;2008/02/02 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1296000.0
A22542;Add penalty;;2008/04/02 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22552;Send Fine;;2008/01/18 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;10022400.0
A22552;Insert Fine Notification;;2008/02/05 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1555200.0
A22552;Add penalty;;2008/04/05 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22552;Payment;;2008/10/15 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;16675200.0
A22560;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9244800.0
A22560;Insert Fine Notification;;2008/02/01 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1209600.0
A22560;Add penalty;;2008/04/01 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22564;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9158400.0
A22566;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9072000.0
A22566;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22566;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22567;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9072000.0
A22567;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1123200.0
A22567;Add penalty;;2008/03/31 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22572;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9072000.0
A22572;Insert Fine Notification;;2008/02/09 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1900800.0
A22572;Add penalty;;2008/04/09 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22573;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8985600.0
A22576;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8812800.0
A22576;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1123200.0
A22576;Add penalty;;2008/03/31 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22579;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8812800.0
A22579;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1123200.0
A22579;Add penalty;;2008/03/31 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22580;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8726400.0
A22581;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8726400.0
A22581;Insert Fine Notification;;2008/02/11 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;2073600.0
A22581;Add penalty;;2008/04/11 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22582;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8467200.0
A22582;Insert Fine Notification;;2008/02/10 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
A22582;Add penalty;;2008/04/10 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22583;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8467200.0
A22583;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22583;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22584;Send Fine;;2008/01/18 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;8467200.0
A22584;Insert Fine Notification;;2008/02/01 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1209600.0
A22584;Add penalty;;2008/04/01 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22584;Payment;;2008/10/15 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;17020800.0
A22586;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8380800.0
A22586;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22586;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22590;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8294400.0
A22596;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8294400.0
A22596;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1123200.0
A22596;Add penalty;;2008/03/31 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22597;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8294400.0
A22597;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1123200.0
A22597;Add penalty;;2008/03/31 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22604;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6480000.0
A22604;Insert Fine Notification;;2008/02/18 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;777600.0
A22604;Add penalty;;2008/04/18 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22605;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6480000.0
A22605;Insert Fine Notification;;2008/02/20 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;950400.0
A22605;Add penalty;;2008/04/20 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22606;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6480000.0
A22606;Insert Fine Notification;;2008/02/20 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;950400.0
A22606;Add penalty;;2008/04/20 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22607;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6480000.0
A22607;Insert Fine Notification;;2008/03/07 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;2332800.0
A22607;Add penalty;;2008/05/06 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22608;Send Fine;;2008/02/09 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;6480000.0
A22608;Insert Fine Notification;;2008/02/23 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1209600.0
A22608;Add penalty;;2008/04/23 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22608;Payment;;2008/06/17 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;4752000.0
A22610;Send Fine;;2008/02/09 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;6480000.0
A22611;Send Fine;;2008/02/09 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;6480000.0
A22612;Send Fine;;2008/02/09 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;6480000.0
A22622;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6307200.0
A22622;Insert Fine Notification;;2008/02/19 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;864000.0
A22622;Add penalty;;2008/04/19 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22624;Send Fine;;2008/02/09 00:00:00.000;Variant 5;5;;;;13.0;;complete;;;;;;;6307200.0
A22624;Insert Fine Notification;;2008/02/20 00:00:00.000;Variant 5;5;;;;;P;complete;;P;;;;;950400.0
A22624;Add penalty;;2008/04/20 00:00:00.000;Variant 5;5;74.0;;;;;complete;;;;;;;5184000.0
A22624;Payment;;2008/06/04 00:00:00.000;Variant 5;5;;;;;;complete;;;49.0;;49.0;;3888000.0
A22624;Payment;;2008/09/01 00:00:00.000;Variant 5;5;;;;;;complete;;;38.0;;87.0;;7689600.0
A22625;Send Fine;;2008/04/17 00:00:00.000;Variant 1;1;;;;18.6;;complete;;;;;;;12182400.0
A22625;Insert Fine Notification;;2008/04/19 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;172800.0
A22625;Add penalty;;2008/06/18 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22627;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6307200.0
A22627;Insert Fine Notification;;2008/02/28 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1641600.0
A22627;Add penalty;;2008/04/28 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22632;Send Fine;;2008/02/09 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;6048000.0
A22634;Send Fine;;2008/02/09 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;6048000.0
A22635;Send Fine;;2008/02/09 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;6048000.0
A22635;Insert Fine Notification;;2008/02/18 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;777600.0
A22635;Add penalty;;2008/04/18 00:00:00.000;Variant 4;4;44.0;;;;;complete;;;;;;;5184000.0
A22635;Payment;;2008/10/14 00:00:00.000;Variant 4;4;;;;;;complete;;;57.0;;57.0;;15465600.0
A22639;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6048000.0
A22639;Insert Fine Notification;;2008/03/03 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
A22639;Add penalty;;2008/05/02 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22640;Send Fine;;2008/02/09 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;6048000.0
A22640;Insert Fine Notification;;2008/02/25 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1382400.0
A22640;Add penalty;;2008/04/25 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22642;Send Fine;;2008/02/09 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;6048000.0
A22644;Send Fine;;2008/04/17 00:00:00.000;Variant 3;3;;;;18.6;;complete;;;;;;;11923200.0
A22645;Send Fine;;2008/02/09 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;6048000.0
A22645;Insert Fine Notification;;2008/02/20 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;950400.0
A22645;Add penalty;;2008/04/20 00:00:00.000;Variant 4;4;44.0;;;;;complete;;;;;;;5184000.0
A22645;Payment;;2008/10/02 00:00:00.000;Variant 4;4;;;;;;complete;;;57.0;;57.0;;14256000.0
A22649;Send Fine;;2008/02/09 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;5788800.0
A22649;Insert Fine Notification;;2008/02/18 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;777600.0
A22649;Add penalty;;2008/04/18 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22649;Payment;;2008/09/15 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;12960000.0
A22655;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9590400.0
A22656;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9590400.0
A22656;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22656;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22659;Send Fine;;2008/01/18 00:00:00.000;Variant 5;5;;;;13.0;;complete;;;;;;;9417600.0
A22659;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 5;5;;;;;P;complete;;P;;;;;1036800.0
A22659;Add penalty;;2008/03/30 00:00:00.000;Variant 5;5;74.0;;;;;complete;;;;;;;5184000.0
A22659;Payment;;2008/05/08 00:00:00.000;Variant 5;5;;;;;;complete;;;49.0;;49.0;;3369600.0
A22659;Payment;;2008/12/23 00:00:00.000;Variant 5;5;;;;;;complete;;;38.0;;87.0;;19785600.0
A22660;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9417600.0
A22662;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9417600.0
A22670;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8985600.0
A22670;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22670;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22674;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8899200.0
A22674;Insert Fine Notification;;2008/02/09 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1900800.0
A22674;Add penalty;;2008/04/09 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22679;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8899200.0
A22679;Insert Fine Notification;;2008/02/10 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
A22679;Add penalty;;2008/04/10 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22684;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8899200.0
A22685;Send Fine;;2008/01/18 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;8899200.0
A22685;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1036800.0
A22685;Add penalty;;2008/03/30 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22685;Payment;;2008/10/14 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;17107200.0
A22686;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8812800.0
A22688;Send Fine;;2008/01/18 00:00:00.000;Variant 5;5;;;;13.0;;complete;;;;;;;8812800.0
A22688;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 5;5;;;;;P;complete;;P;;;;;1123200.0
A22688;Add penalty;;2008/03/31 00:00:00.000;Variant 5;5;74.0;;;;;complete;;;;;;;5184000.0
A22688;Payment;;2008/08/26 00:00:00.000;Variant 5;5;;;;;;complete;;;49.0;;136.0;;12787200.0
A22688;Payment;;2008/08/26 00:00:00.000;Variant 5;5;;;;;;complete;;;87.0;;136.0;;0.0
A22695;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8726400.0
A22696;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8726400.0
A22696;Insert Fine Notification;;2008/02/05 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1555200.0
A22696;Add penalty;;2008/04/05 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22702;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9590400.0
A22702;Insert Fine Notification;;2008/01/29 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;950400.0
A22702;Add penalty;;2008/03/29 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22707;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9331200.0
A22707;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22707;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;44.0;;;;;complete;;;;;;;5184000.0
A22710;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9331200.0
A22712;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9331200.0
A22712;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22712;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22720;Send Fine;;2008/01/18 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;8899200.0
A22720;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1036800.0
A22720;Add penalty;;2008/03/30 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22720;Payment;;2008/09/19 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;14947200.0
A22721;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8899200.0
A22721;Insert Fine Notification;;2008/02/10 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
A22721;Add penalty;;2008/04/10 00:00:00.000;Variant 1;1;148.0;;;;;complete;;;;;;;5184000.0
A22723;Send Fine;;2008/01/18 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;8812800.0
A22723;Insert Fine Notification;;2008/01/31 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1123200.0
A22723;Add penalty;;2008/03/31 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22723;Payment;;2008/10/08 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;16502400.0
A22724;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8812800.0
A22724;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22724;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22725;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8726400.0
A22726;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8553600.0
A22726;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22726;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22728;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8380800.0
A22740;Send Fine;;2008/01/18 00:00:00.000;Variant 9;9;;;;13.0;;complete;;;;;;;8294400.0
A22740;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 9;9;;;;;P;complete;;P;;;;;1036800.0
A22740;Add penalty;;2008/03/30 00:00:00.000;Variant 9;9;74.0;;;;;complete;;;;;;;5184000.0
A22740;Payment;;2008/04/09 00:00:00.000;Variant 9;9;;;;;;complete;;;49.0;;49.0;;864000.0
A22741;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8208000.0
A22743;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8208000.0
A22746;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;8121600.0
A22749;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;8035200.0
A22749;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22749;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22750;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;7948800.0
A22751;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9676800.0
A22751;Insert Fine Notification;;2008/02/10 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
A22751;Add penalty;;2008/04/10 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22752;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9676800.0
A22753;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9676800.0
A22754;Send Fine;;2008/03/01 00:00:00.000;Variant 3;3;;;;18.6;;complete;;;;;;;13392000.0
A22756;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9504000.0
A22757;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9504000.0
A22762;Send Fine;;2008/01/18 00:00:00.000;Variant 3;3;;;;13.0;;complete;;;;;;;9504000.0
A22771;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9504000.0
A22771;Insert Fine Notification;;2008/02/15 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;2419200.0
A22771;Add penalty;;2008/04/15 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22774;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9417600.0
A22774;Insert Fine Notification;;2008/02/06 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1641600.0
A22774;Add penalty;;2008/04/06 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22775;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9417600.0
A22775;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1036800.0
A22775;Add penalty;;2008/03/30 00:00:00.000;Variant 1;1;74.0;;;;;complete;;;;;;;5184000.0
A22776;Send Fine;;2008/01/18 00:00:00.000;Variant 5;5;;;;13.0;;complete;;;;;;;9417600.0
A22776;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 5;5;;;;;P;complete;;P;;;;;1036800.0
A22776;Add penalty;;2008/03/30 00:00:00.000;Variant 5;5;74.0;;;;;complete;;;;;;;5184000.0
A22776;Payment;;2008/04/10 00:00:00.000;Variant 5;5;;;;;;complete;;;49.0;;49.0;;950400.0
A22776;Payment;;2008/06/10 00:00:00.000;Variant 5;5;;;;;;complete;;;38.0;;87.0;;5270400.0
A22780;Send Fine;;2008/01/18 00:00:00.000;Variant 4;4;;;;13.0;;complete;;;;;;;9331200.0
A22780;Insert Fine Notification;;2008/01/30 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1036800.0
A22780;Add penalty;;2008/03/30 00:00:00.000;Variant 4;4;74.0;;;;;complete;;;;;;;5184000.0
A22780;Payment;;2008/09/06 00:00:00.000;Variant 4;4;;;;;;complete;;;87.0;;87.0;;13824000.0
A22781;Send Fine;;2008/01/18 00:00:00.000;Variant 1;1;;;;13.0;;complete;;;;;;;9331200.0
A22781;Insert Fine Notification;;2008/02/10 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1987200.0
