Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;amount;article;dismissal;expense;lastSent;lifecycle:transition;matricola;notificationType;paymentAmount;points;totalPaymentAmount;vehicleClass;Duration
A43876;Add penalty;;2010/04/04 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43882;Send Fine;;2010/01/19 00:00:00.000;Variant 1;1;;;;13.5;;complete;;;;;;;8035200.0
A43882;Insert Fine Notification;;2010/01/28 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;777600.0
A43882;Add penalty;;2010/03/29 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43887;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;19.1;;complete;;;;;;;11750400.0
A43887;Insert Fine Notification;;2010/03/20 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1382400.0
A43887;Add penalty;;2010/05/19 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43890;Send Fine;;2010/01/19 00:00:00.000;Variant 3;3;;;;13.5;;complete;;;;;;;7603200.0
A43893;Send Fine;;2010/01/19 00:00:00.000;Variant 1;1;;;;13.5;;complete;;;;;;;7344000.0
A43893;Insert Fine Notification;;2010/01/29 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;864000.0
A43893;Add penalty;;2010/03/30 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43902;Add penalty;;2010/02/28 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A43904;Add penalty;;2010/02/07 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43907;Add penalty;;2010/02/08 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A43907;Payment;;2010/03/11 00:00:00.000;Variant 4;4;;;;;;complete;;;51.5;;51.5;;2678400.0
A43908;Add penalty;;2010/02/07 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43912;Add penalty;;2010/02/18 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43917;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43919;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43922;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43923;Send Fine;;2010/03/04 00:00:00.000;Variant 3;3;;;;13.5;;complete;;;;;;;19094400.0
A43927;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43931;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43935;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43936;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;19.1;;complete;;;;;;;19094400.0
A43936;Insert Fine Notification;;2010/03/18 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1209600.0
A43936;Add penalty;;2010/05/17 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43938;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43940;Add penalty;;2010/02/23 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43942;Add penalty;;2010/02/14 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43943;Add penalty;;2010/02/13 00:00:00.000;Variant 5;5;77.5;;;;;complete;;;;;;;5184000.0
A43943;Payment;;2010/08/27 00:00:00.000;Variant 5;5;;;;;;complete;;;51.5;;51.5;;16848000.0
A43943;Payment;;2010/09/22 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;2246400.0
A43945;Send Fine;;2010/03/04 00:00:00.000;Variant 3;3;;;;24.7;;complete;;;;;;;18576000.0
A43952;Add penalty;;2010/02/24 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43958;Add penalty;;2010/02/12 00:00:00.000;Variant 9;9;77.5;;;;;complete;;;;;;;5184000.0
A43958;Payment;;2010/05/18 00:00:00.000;Variant 9;9;;;;;;complete;;;51.5;;51.5;;8208000.0
A43959;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43960;Add penalty;;2010/02/12 00:00:00.000;Variant 4;4;46.0;;;;;complete;;;;;;;5184000.0
A43962;Add penalty;;2010/02/25 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43966;Add penalty;;2010/02/27 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A43969;Insert Date Appeal to Prefecture;;2010/02/18 00:00:00.000;Variant 8;8;;;;;;complete;;;;;;;4492800.0
A43969;Add penalty;;2010/02/26 00:00:00.000;Variant 8;8;77.5;;;;;complete;;;;;;;691200.0
A43969;Send Appeal to Prefecture;;2010/05/08 00:00:00.000;Variant 8;8;;;#;;;complete;;;;;;;6134400.0
A43972;Insert Fine Notification;;2010/01/07 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1814400.0
A43972;Add penalty;;2010/03/08 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A43977;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43981;Add penalty;;2010/02/27 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43983;Insert Fine Notification;;2010/01/07 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1814400.0
A43983;Add penalty;;2010/03/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43984;Insert Fine Notification;;2010/01/07 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1814400.0
A43984;Add penalty;;2010/03/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43988;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43990;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43991;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;155.5;;;;;complete;;;;;;;5184000.0
A43992;Insert Fine Notification;;2010/01/07 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1814400.0
A43992;Add penalty;;2010/03/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43996;Insert Fine Notification;;2010/01/08 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1900800.0
A43996;Add penalty;;2010/03/09 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A43998;Insert Fine Notification;;2010/01/07 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1814400.0
A43998;Add penalty;;2010/03/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44015;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;13.5;;complete;;;;;;;20995200.0
A44015;Insert Fine Notification;;2010/03/09 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;432000.0
A44015;Add penalty;;2010/05/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44019;Add penalty;;2010/01/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44024;Add penalty;;2010/01/15 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44024;Payment;;2010/01/18 00:00:00.000;Variant 4;4;;;;;;complete;;;51.5;;51.5;;259200.0
A44031;Add penalty;;2010/01/31 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44037;Add penalty;;2010/01/15 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44037;Payment;;2010/02/03 00:00:00.000;Variant 4;4;;;;;;complete;;;51.5;;51.5;;1641600.0
A44039;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44043;Add penalty;;2010/01/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44044;Add penalty;;2010/01/16 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44050;Add penalty;;2010/01/17 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44057;Payment;;2010/02/01 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;5356800.0
A44065;Add penalty;;2010/01/16 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44066;Add penalty;;2010/01/16 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44072;Insert Fine Notification;;2010/01/08 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1900800.0
A44072;Add penalty;;2010/03/09 00:00:00.000;Variant 4;4;46.0;;;;;complete;;;;;;;5184000.0
A44073;Add penalty;;2010/03/01 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44074;Insert Fine Notification;;2010/01/19 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;2851200.0
A44074;Add penalty;;2010/03/20 00:00:00.000;Variant 4;4;46.0;;;;;complete;;;;;;;5184000.0
A44075;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;13.5;;complete;;;;;;;17884800.0
A44075;Insert Fine Notification;;2010/03/20 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1382400.0
A44075;Add penalty;;2010/05/19 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44076;Insert Fine Notification;;2010/01/05 00:00:00.000;Variant 4;4;;;;;P;complete;;P;;;;;1641600.0
A44076;Add penalty;;2010/03/06 00:00:00.000;Variant 4;4;46.0;;;;;complete;;;;;;;5184000.0
A44079;Add penalty;;2010/02/27 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44116;Payment;;2010/02/09 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;3628800.0
A44164;Add penalty;;2010/01/25 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44165;Add penalty;;2010/01/29 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44169;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44170;Add penalty;;2010/01/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44171;Add penalty;;2010/01/25 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44171;Payment;;2010/01/26 00:00:00.000;Variant 4;4;;;;;;complete;;;51.5;;51.5;;86400.0
A44172;Add penalty;;2010/01/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44174;Add penalty;;2010/01/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44175;Add penalty;;2010/01/27 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44180;Add penalty;;2010/01/27 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44181;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44188;Add penalty;;2010/01/15 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44190;Add penalty;;2010/01/17 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44198;Add penalty;;2010/02/18 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44200;Add penalty;;2010/02/13 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44215;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44216;Add penalty;;2010/01/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44219;Add penalty;;2010/01/25 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44220;Add penalty;;2010/01/16 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44231;Add penalty;;2010/01/15 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44235;Add penalty;;2010/01/25 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44249;Add penalty;;2010/02/10 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44251;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;13.5;;complete;;;;;;;19180800.0
A44251;Insert Fine Notification;;2010/03/09 00:00:00.000;Variant 1;1;;;;;;complete;;P;;;;;432000.0
A44251;Add penalty;;2010/05/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44256;Send Fine;;2010/03/04 00:00:00.000;Variant 3;3;;;;13.5;;complete;;;;;;;19094400.0
A44258;Add penalty;;2010/02/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44263;Add penalty;;2010/02/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44277;Add penalty;;2010/02/11 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44279;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;19.1;;complete;;;;;;;18662400.0
A44279;Insert Fine Notification;;2010/03/09 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;432000.0
A44279;Add penalty;;2010/05/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44293;Add penalty;;2010/02/24 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44294;Add penalty;;2010/02/23 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44296;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44300;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44305;Add penalty;;2010/01/16 00:00:00.000;Variant 9;9;77.5;;;;;complete;;;;;;;5184000.0
A44305;Payment;;2010/06/28 00:00:00.000;Variant 9;9;;;;;;complete;;;51.5;;51.5;;14083200.0
A44306;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44312;Add penalty;;2010/01/17 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44314;Add penalty;;2010/01/16 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44315;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44316;Add penalty;;2010/01/27 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44322;Add penalty;;2010/01/16 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44326;Add penalty;;2010/01/17 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44329;Add penalty;;2010/01/23 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44330;Add penalty;;2010/01/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44336;Add penalty;;2010/02/10 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44337;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;19.1;;complete;;;;;;;20044800.0
A44337;Insert Fine Notification;;2010/03/19 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1296000.0
A44337;Add penalty;;2010/05/18 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44344;Add penalty;;2010/02/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44347;Send Fine;;2010/03/04 00:00:00.000;Variant 3;3;;;;19.1;;complete;;;;;;;19785600.0
A44351;Add penalty;;2010/02/09 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44356;Add penalty;;2010/02/08 00:00:00.000;Variant 11;11;77.5;;;;;complete;;;;;;;5184000.0
A44356;Insert Date Appeal to Prefecture;;2010/02/24 00:00:00.000;Variant 11;11;;;;;;complete;;;;;;;1382400.0
A44356;Send Appeal to Prefecture;;2010/04/09 00:00:00.000;Variant 11;11;;;#;;;complete;;;;;;;3801600.0
A44364;Add penalty;;2010/02/13 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44369;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44371;Add penalty;;2010/02/03 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44378;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44379;Add penalty;;2010/02/25 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44380;Add penalty;;2010/02/10 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44382;Add penalty;;2010/02/18 00:00:00.000;Variant 5;5;77.5;;;;;complete;;;;;;;5184000.0
A44382;Payment;;2010/03/11 00:00:00.000;Variant 5;5;;;;;;complete;;;51.5;;51.5;;1814400.0
A44382;Payment;;2010/05/06 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;4838400.0
A44384;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;13.5;;complete;;;;;;;19180800.0
A44384;Insert Fine Notification;;2010/04/11 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;3283200.0
A44384;Add penalty;;2010/06/10 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44388;Add penalty;;2010/02/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44389;Send Fine;;2010/04/27 00:00:00.000;Variant 3;3;;;;13.5;;complete;;;;;;;23673600.0
A44398;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;13.5;;complete;;;;;;;18835200.0
A44398;Insert Fine Notification;;2010/03/09 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;432000.0
A44398;Add penalty;;2010/05/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44400;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44402;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;19.1;;complete;;;;;;;20995200.0
A44402;Insert Fine Notification;;2010/03/19 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1296000.0
A44402;Add penalty;;2010/05/18 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44403;Add penalty;;2010/01/15 00:00:00.000;Variant 26;26;77.5;;;;;complete;;;;;;;5184000.0
A44407;Add penalty;;2010/01/18 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44409;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44410;Add penalty;;2010/01/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44411;Add penalty;;2010/01/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44424;Add penalty;;2010/01/17 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44429;Add penalty;;2010/01/23 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44434;Add penalty;;2010/01/29 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44438;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44441;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44446;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44449;Add penalty;;2010/02/20 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44451;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44453;Add penalty;;2010/02/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44456;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44458;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44460;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44464;Add penalty;;2010/02/03 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44468;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44470;Add penalty;;2010/02/10 00:00:00.000;Variant 5;5;77.5;;;;;complete;;;;;;;5184000.0
A44470;Payment;;2010/05/20 00:00:00.000;Variant 5;5;;;;;;complete;;;51.5;;51.5;;8553600.0
A44472;Send Fine;;2010/03/04 00:00:00.000;Variant 1;1;;;;19.1;;complete;;;;;;;19872000.0
A44472;Insert Fine Notification;;2010/03/19 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1296000.0
A44472;Add penalty;;2010/05/18 00:00:00.000;Variant 1;1;46.0;;;;;complete;;;;;;;5184000.0
A44474;Add penalty;;2010/02/21 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44478;Add penalty;;2010/02/26 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44486;Add penalty;;2010/02/03 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44487;Add penalty;;2010/02/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44492;Add penalty;;2010/02/08 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44493;Add penalty;;2010/02/02 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44498;Add penalty;;2010/02/20 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44500;Add penalty;;2010/02/23 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44502;Add penalty;;2010/02/12 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44502;Payment;;2010/02/15 00:00:00.000;Variant 4;4;;;;;;complete;;;51.5;;51.5;;259200.0
A44503;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44505;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44506;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44518;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44519;Insert Date Appeal to Prefecture;;2010/02/12 00:00:00.000;Variant 8;8;;;;;;complete;;;;;;;5097600.0
A44519;Add penalty;;2010/02/13 00:00:00.000;Variant 8;8;155.5;;;;;complete;;;;;;;86400.0
A44519;Send Appeal to Prefecture;;2010/03/22 00:00:00.000;Variant 8;8;;;#;;;complete;;;;;;;3196800.0
A44520;Add penalty;;2010/02/14 00:00:00.000;Variant 5;5;77.5;;;;;complete;;;;;;;5184000.0
A44520;Payment;;2010/04/03 00:00:00.000;Variant 5;5;;;;;;complete;;;51.5;;51.5;;4147200.0
A44521;Add penalty;;2010/02/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44523;Add penalty;;2010/02/15 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44526;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44528;Add penalty;;2010/02/24 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44529;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44537;Add penalty;;2010/02/12 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44546;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44548;Add penalty;;2010/02/13 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44550;Add penalty;;2010/02/22 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44554;Add penalty;;2010/02/27 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44560;Insert Fine Notification;;2010/01/03 00:00:00.000;Variant 22;22;;;;;P;complete;;P;;;;;1468800.0
A44560;Add penalty;;2010/03/04 00:00:00.000;Variant 22;22;77.5;;;;;complete;;;;;;;5184000.0
A44560;Insert Date Appeal to Prefecture;;2010/05/28 00:00:00.000;Variant 22;22;;;;;;complete;;;;;;;7344000.0
A44560;Send Appeal to Prefecture;;2010/07/23 00:00:00.000;Variant 22;22;;;NIL;;;complete;;;;;;;4838400.0
A44560;Receive Result Appeal from Prefecture;;2010/09/21 00:00:00.000;Variant 22;22;;;;;;complete;;;;;;;5184000.0
A44560;Notify Result Appeal to Offender;;2010/10/11 00:00:00.000;Variant 22;22;;;;;;complete;;;;;;;1728000.0
A44561;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44563;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44568;Insert Fine Notification;;2010/01/09 00:00:00.000;Variant 8;8;;;;;P;complete;;P;;;;;1987200.0
A44568;Insert Date Appeal to Prefecture;;2010/02/09 00:00:00.000;Variant 8;8;;;;;;complete;;;;;;;2678400.0
A44568;Add penalty;;2010/03/10 00:00:00.000;Variant 8;8;155.5;;;;;complete;;;;;;;2505600.0
A44568;Send Appeal to Prefecture;;2010/04/09 00:00:00.000;Variant 8;8;;;#;;;complete;;;;;;;2592000.0
A44569;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44570;Insert Fine Notification;;2010/01/07 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1814400.0
A44570;Add penalty;;2010/03/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44571;Add penalty;;2010/02/26 00:00:00.000;Variant 4;4;77.5;;;;;complete;;;;;;;5184000.0
A44572;Insert Fine Notification;;2010/01/07 00:00:00.000;Variant 1;1;;;;;P;complete;;P;;;;;1814400.0
A44572;Add penalty;;2010/03/08 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44575;Add penalty;;2010/02/26 00:00:00.000;Variant 1;1;77.5;;;;;complete;;;;;;;5184000.0
A44586;Add penalty;;2010/02/22 00:00:00.000;Variant 5;5;77.5;;;;;complete;;;;;;;5184000.0
A44586;Payment;;2010/03/09 00:00:00.000;Variant 5;5;;;;;;complete;;;51.5;;51.5;;1296000.0
